accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall,val_tpr_50,val_speech_fpr_50,val_ambient_fpr_50,val_overall_fpr_50,learning_rate,val_tpr_50,val_speech_fpr_50,val_ambient_fpr_50,val_overall_fpr_50,learning_rate
0.7383910417556763,0.5117520093917847,0.7539098858833313,0.7078313231468201,0.8820375204086304,0.31365859508514404,0.8612975478172302,0.7715430855751038,0.7715430861723447,0.06886898096304592,0.005,0.06243705941591138,0.0010000000474974513,0.7715430861723447,0.06886898096304592,0.005,0.06243705941591138,0.0010000000474974513
0.8739959597587585,0.32151785492897034,0.8865110278129578,0.8578062057495117,0.8907506465911865,0.2818082571029663,0.8065693378448486,0.8857715725898743,0.8857715430861723,0.11142217245240761,0.065,0.1067472306143001,0.0010000000474974513,0.8857715430861723,0.11142217245240761,0.065,0.1067472306143001,0.0010000000474974513
0.8910642862319946,0.28505516052246094,0.9034179449081421,0.8757529854774475,0.90449059009552,0.24579602479934692,0.8353716135025024,0.8897795677185059,0.8897795591182365,0.093505039193729,0.04,0.08811681772406849,0.0010000000474974513,0.8897795591182365,0.093505039193729,0.04,0.08811681772406849,0.0010000000474974513
0.9017946720123291,0.25361064076423645,0.9148632884025574,0.8860442042350769,0.9249329566955566,0.2135685533285141,0.8924949169158936,0.8817635178565979,0.8817635270541082,0.0593505039193729,0.0,0.05337361530715005,0.0010000000474974513,0.8817635270541082,0.0593505039193729,0.0,0.05337361530715005,0.0010000000474974513
0.9102660417556763,0.23933355510234833,0.9194251894950867,0.8993473649024963,0.917225182056427,0.21947693824768066,0.8579599857330322,0.9018036127090454,0.9018036072144289,0.08342665173572228,0.0,0.07502517623363544,0.0010000000474974513,0.9018036072144289,0.08342665173572228,0.0,0.07502517623363544,0.0010000000474974513
0.9182354211807251,0.22167037427425385,0.9278469681739807,0.9070029854774475,0.9249329566955566,0.19470682740211487,0.8801571726799011,0.8977956175804138,0.8977955911823647,0.0683090705487122,0.0,0.06143001007049345,0.0010000000474974513,0.8977955911823647,0.0683090705487122,0.0,0.06143001007049345,0.0010000000474974513
0.9215612411499023,0.21336805820465088,0.9310831427574158,0.9105170965194702,0.929959774017334,0.17919713258743286,0.8964824080467224,0.8937875628471375,0.8937875751503006,0.05767077267637178,0.0,0.051863041289023165,0.0010000000474974513,0.8937875751503006,0.05767077267637178,0.0,0.051863041289023165,0.0010000000474974513
0.9263303279876709,0.19663909077644348,0.9362959265708923,0.9149096608161926,0.9339812397956848,0.17370732128620148,0.9265175461769104,0.8717435002326965,0.8717434869739479,0.03863381858902576,0.0,0.03474320241691843,0.0010000000474974513,0.8717434869739479,0.03863381858902576,0.0,0.03474320241691843,0.0010000000474974513
0.9310994148254395,0.18747545778751373,0.9402717351913452,0.9206827282905579,0.9316353797912598,0.17174474895000458,0.8759469985961914,0.9268537163734436,0.9268537074148296,0.07334826427771557,0.0,0.06596173212487412,0.0010000000474974513,0.9268537074148296,0.07334826427771557,0.0,0.06596173212487412,0.0010000000474974513
0.9332956671714783,0.18399420380592346,0.9416655898094177,0.9238202571868896,0.930294930934906,0.1767117977142334,0.8637200593948364,0.9398797750473022,0.9398797595190381,0.08174692049272117,0.01,0.07452165156092648,0.0010000000474974513,0.9398797595190381,0.08174692049272117,0.01,0.07452165156092648,0.0010000000474974513
