accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall,val_tpr_50,val_speech_fpr_50,val_ambient_fpr_50,val_overall_fpr_50,learning_rate,val_tpr_50,val_speech_fpr_50,val_ambient_fpr_50,val_overall_fpr_50,learning_rate
0.7670682668685913,0.4925793707370758,0.7805907130241394,0.7429718971252441,0.8418230414390564,0.35576382279396057,0.7852494716644287,0.725450873374939,0.7254509018036072,0.032474804031354984,0.7,0.09969788519637462,0.0010000000474974513,0.7254509018036072,0.032474804031354984,0.7,0.09969788519637462,0.0010000000474974513
0.8963353633880615,0.29415324330329895,0.9018834233283997,0.8894327282905579,0.9095174074172974,0.2794760465621948,0.9053452014923096,0.8146292567253113,0.814629258517034,0.04759238521836506,0.0,0.042799597180261835,0.0010000000474974513,0.814629258517034,0.04759238521836506,0.0,0.042799597180261835,0.0010000000474974513
0.9259538054466248,0.2376728653907776,0.9261677265167236,0.9257028102874756,0.9105227589607239,0.25353890657424927,0.9020901918411255,0.8216432929039001,0.8216432865731463,0.04983202687569989,0.0,0.04481369587109768,0.0010000000474974513,0.8216432865731463,0.04983202687569989,0.0,0.04481369587109768,0.0010000000474974513
0.9405120611190796,0.20202895998954773,0.9413983821868896,0.9395080208778381,0.915214478969574,0.2437162697315216,0.8992497324943542,0.8406813740730286,0.8406813627254509,0.05263157894736842,0.0,0.0473313192346425,0.0010000000474974513,0.8406813627254509,0.05263157894736842,0.0,0.0473313192346425,0.0010000000474974513
0.948293149471283,0.1775284707546234,0.9463884234428406,0.9504266977310181,0.917560338973999,0.2713180184364319,0.9486873745918274,0.796593189239502,0.7965931863727455,0.024076147816349383,0.0,0.0216515609264854,0.0010000000474974513,0.7965931863727455,0.024076147816349383,0.0,0.0216515609264854,0.0010000000474974513
0.9563252925872803,0.1583489626646042,0.9541593790054321,0.9587098360061646,0.9178954362869263,0.23767036199569702,0.8992576599121094,0.8496993780136108,0.8496993987975952,0.05319148936170213,0.0,0.04783484390735146,0.0010000000474974513,0.8496993987975952,0.05319148936170213,0.0,0.04783484390735146,0.0010000000474974513
0.9566390514373779,0.14957256615161896,0.9518191814422607,0.9619728922843933,0.9209115505218506,0.22152861952781677,0.9018987417221069,0.8567134141921997,0.8567134268537074,0.052071668533034715,0.0,0.04682779456193353,0.0010000000474974513,0.8567134268537074,0.052071668533034715,0.0,0.04682779456193353,0.0010000000474974513
0.9565762877464294,0.14283129572868347,0.9529382586479187,0.9605923891067505,0.9249329566955566,0.21411095559597015,0.9143468737602234,0.8557114005088806,0.8557114228456913,0.04479283314669653,0.0,0.04028197381671702,0.0010000000474974513,0.8557114228456913,0.04479283314669653,0.0,0.04028197381671702,0.0010000000474974513
0.9611571431159973,0.13277925550937653,0.9578816294670105,0.9647339582443237,0.9272788166999817,0.20756563544273376,0.9013360738754272,0.8787575364112854,0.8787575150300602,0.05375139977603583,0.0,0.04833836858006042,0.0010000000474974513,0.8787575150300602,0.05375139977603583,0.0,0.04833836858006042,0.0010000000474974513
0.9630396366119385,0.1253618597984314,0.9592928886413574,0.967118501663208,0.9282841682434082,0.23838269710540771,0.9579439163208008,0.8216432929039001,0.8216432865731463,0.020156774916013438,0.0,0.01812688821752266,0.0010000000474974513,0.8216432865731463,0.020156774916013438,0.0,0.01812688821752266,0.0010000000474974513
