accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall,val_tpr_50,val_speech_fpr_50,val_ambient_fpr_50,val_overall_fpr_50,learning_rate,val_tpr_50,val_speech_fpr_50,val_ambient_fpr_50,val_overall_fpr_50,learning_rate
0.7375125288963318,0.5165702700614929,0.7444774508476257,0.7232680916786194,0.8853887319564819,0.31059542298316956,0.9194373488426208,0.7204408645629883,0.720440881763527,0.03527435610302351,0.0,0.03172205438066465,0.0010000000474974513,0.720440881763527,0.03527435610302351,0.0,0.03172205438066465,0.0010000000474974513
0.8687876462936401,0.32692280411720276,0.8791123628616333,0.8551706671714783,0.8733243942260742,0.29888075590133667,0.7591972947120667,0.9098196625709534,0.9098196392785571,0.12989921612541994,0.28,0.14501510574018128,0.0010000000474974513,0.9098196392785571,0.12989921612541994,0.28,0.14501510574018128,0.0010000000474974513
0.8874874711036682,0.2919205129146576,0.9010261297225952,0.8706074357032776,0.9178954362869263,0.2308191955089569,0.8869475722312927,0.8647294640541077,0.8647294589178357,0.05823068309070549,0.03,0.0553877139979859,0.0010000000474974513,0.8647294589178357,0.05823068309070549,0.03,0.0553877139979859,0.0010000000474974513
0.8978413939476013,0.26780518889427185,0.9126529693603516,0.8798945546150208,0.9229222536087036,0.2175065279006958,0.8886639475822449,0.8797594904899597,0.8797595190380761,0.059910414333706606,0.015,0.0553877139979859,0.0010000000474974513,0.8797595190380761,0.059910414333706606,0.015,0.0553877139979859,0.0010000000474974513
0.9037399888038635,0.2592495083808899,0.9221785068511963,0.8819026350975037,0.9262734651565552,0.209461972117424,0.9043658971786499,0.8717435002326965,0.8717434869739479,0.05039193729003359,0.01,0.04632426988922457,0.0010000000474974513,0.8717434869739479,0.05039193729003359,0.01,0.04632426988922457,0.0010000000474974513
0.9081325531005859,0.24348104000091553,0.9248758554458618,0.8884286880493164,0.9262734651565552,0.1972624957561493,0.9461008906364441,0.8266533017158508,0.8266533066132264,0.02631578947368421,0.0,0.02366565961732125,0.0010000000474974513,0.8266533066132264,0.02631578947368421,0.0,0.02366565961732125,0.0010000000474974513
0.9135918617248535,0.23082543909549713,0.9302781224250793,0.8942018151283264,0.9252681136131287,0.2006024718284607,0.876579225063324,0.9038076400756836,0.9038076152304609,0.07054871220604703,0.005,0.06394763343403827,0.0010000000474974513,0.9038076152304609,0.07054871220604703,0.005,0.06394763343403827,0.0010000000474974513
0.9183609485626221,0.218280628323555,0.9341059923171997,0.9002258777618408,0.9222519993782043,0.20657387375831604,0.8586142063140869,0.9188376665115356,0.9188376753507014,0.08118701007838745,0.03,0.07603222557905337,0.0010000000474974513,0.9188376753507014,0.08118701007838745,0.03,0.07603222557905337,0.0010000000474974513
0.920117974281311,0.21471591293811798,0.9351358413696289,0.9028614163398743,0.9386729001998901,0.17047980427742004,0.9348986148834229,0.8777555227279663,0.8777555110220441,0.0341545352743561,0.0,0.030715005035246726,0.0010000000474974513,0.8777555110220441,0.0341545352743561,0.0,0.030715005035246726,0.0010000000474974513
0.9245733022689819,0.2016298621892929,0.9402654767036438,0.9067519903182983,0.9028149843215942,0.24145568907260895,0.797478973865509,0.9509018063545227,0.9509018036072144,0.11254199328107503,0.2,0.12134944612286001,0.0010000000474974513,0.9509018036072144,0.11254199328107503,0.2,0.12134944612286001,0.0010000000474974513
0.9251380562782288,0.1983761340379715,0.9396495819091797,0.9086345434188843,0.9252681136131287,0.19084368646144867,0.853881299495697,0.936873733997345,0.93687374749499,0.08062709966405375,0.08,0.08056394763343404,0.0010000000474974513,0.93687374749499,0.08062709966405375,0.08,0.08056394763343404,0.0010000000474974513
0.9280245900154114,0.19502945244312286,0.942175567150116,0.9120230674743652,0.9430294632911682,0.15966279804706573,0.9241803288459778,0.9038076400756836,0.9038076152304609,0.04143337066069429,0.0,0.03726082578046324,0.0010000000474974513,0.9038076152304609,0.04143337066069429,0.0,0.03726082578046324,0.0010000000474974513
0.9282755851745605,0.19262807071208954,0.9414047598838806,0.9134036302566528,0.9256032109260559,0.1919010430574417,0.8495495319366455,0.9448897838592529,0.9448897795591182,0.08902575587905935,0.04,0.08408862034239678,0.0010000000474974513,0.9448897795591182,0.08902575587905935,0.04,0.08408862034239678,0.0010000000474974513
0.9341741800308228,0.17471875250339508,0.9448373317718506,0.9221887588500977,0.9380027055740356,0.16204890608787537,0.8845790028572083,0.936873733997345,0.93687374749499,0.0671892497200448,0.01,0.06143001007049345,0.0010000000474974513,0.93687374749499,0.0671892497200448,0.01,0.06143001007049345,0.0010000000474974513
0.9335466623306274,0.1797592043876648,0.9468374252319336,0.9186747074127197,0.947050929069519,0.13715068995952606,0.942105233669281,0.8967936038970947,0.8967935871743486,0.030795072788353865,0.0,0.02769385699899295,0.0010000000474974513,0.8967935871743486,0.030795072788353865,0.0,0.02769385699899295,0.0010000000474974513
0.9344251751899719,0.17580215632915497,0.9458972215652466,0.9215612411499023,0.9453753232955933,0.14246350526809692,0.9057337045669556,0.9338677525520325,0.9338677354709419,0.048712206047032476,0.05,0.048841893252769386,0.0010000000474974513,0.9338677354709419,0.048712206047032476,0.05,0.048841893252769386,0.0010000000474974513
0.9386922717094421,0.1709960699081421,0.9499291777610779,0.9262048006057739,0.9510723948478699,0.1298479288816452,0.9338085651397705,0.9188376665115356,0.9188376753507014,0.03583426651735722,0.005,0.03272910372608258,0.0010000000474974513,0.9188376753507014,0.03583426651735722,0.005,0.03272910372608258,0.0010000000474974513
0.9393825531005859,0.16579486429691315,0.9482714533805847,0.9294678568840027,0.9105227589607239,0.22148147225379944,0.8008230328559875,0.9749498963356018,0.9749498997995992,0.125979843225084,0.085,0.12185297079556898,0.0010000000474974513,0.9749498997995992,0.125979843225084,0.085,0.12185297079556898,0.0010000000474974513
0.9433358311653137,0.15674962103366852,0.9523626565933228,0.9333584308624268,0.9517426490783691,0.1255030632019043,0.9321862459182739,0.9228456616401672,0.9228456913827655,0.036954087346024636,0.005,0.033736153071500505,0.0010000000474974513,0.9228456913827655,0.036954087346024636,0.005,0.033736153071500505,0.0010000000474974513
0.940072774887085,0.16151754558086395,0.9501861333847046,0.9288403391838074,0.9487265348434448,0.13303576409816742,0.9050815105438232,0.945891797542572,0.9458917835671342,0.05431131019036954,0.01,0.04984894259818731,0.0010000000474974513,0.9458917835671342,0.05431131019036954,0.01,0.04984894259818731,0.0010000000474974513
0.9426456093788147,0.15827707946300507,0.9546274542808533,0.9294678568840027,0.9490616917610168,0.1406380981206894,0.8998109698295593,0.9539077877998352,0.9539078156312625,0.0593505039193729,0.0,0.05337361530715005,0.0010000000474974513,0.9539078156312625,0.0593505039193729,0.0,0.05337361530715005,0.0010000000474974513
0.9437751173973083,0.1479736715555191,0.9518272280693054,0.9348644614219666,0.9463806748390198,0.1452609896659851,0.8915888071060181,0.9559118151664734,0.9559118236472945,0.06494960806270997,0.0,0.05840886203423968,0.0010000000474974513,0.9559118236472945,0.06494960806270997,0.0,0.05840886203423968,0.0010000000474974513
0.9453438520431519,0.14804518222808838,0.9533665776252747,0.9364959597587585,0.9564343094825745,0.11743444204330444,0.9246575236320496,0.9468938112258911,0.9468937875751503,0.040873460246360585,0.02,0.03877139979859013,0.0010000000474974513,0.9468937875751503,0.040873460246360585,0.02,0.03877139979859013,0.0010000000474974513
0.9413278102874756,0.15742577612400055,0.9528654217720032,0.9285893440246582,0.9242627620697021,0.18331483006477356,0.8271186351776123,0.9779559373855591,0.9779559118236473,0.10806270996640538,0.055,0.1027190332326284,0.0010000000474974513,0.9779559118236473,0.10806270996640538,0.055,0.1027190332326284,0.0010000000474974513
0.9479793906211853,0.14542900025844574,0.9573350548744202,0.9377509951591492,0.9517426490783691,0.13688550889492035,0.8939114212989807,0.9709419012069702,0.9709418837675351,0.06438969764837627,0.0,0.057905337361530716,0.0010000000474974513,0.9709418837675351,0.06438969764837627,0.0,0.057905337361530716,0.0010000000474974513
0.9482304453849792,0.14469152688980103,0.9585312604904175,0.9369980096817017,0.9507372379302979,0.12856510281562805,0.9010367393493652,0.9579158425331116,0.9579158316633266,0.05879059350503919,0.0,0.052870090634441085,0.0010000000474974513,0.9579158316633266,0.05879059350503919,0.0,0.052870090634441085,0.0010000000474974513
0.953940749168396,0.128835067152977,0.9632428288459778,0.9439005851745605,0.9544236063957214,0.12042952328920364,0.9058380126953125,0.9639278650283813,0.9639278557114228,0.05375139977603583,0.02,0.050352467270896276,0.0010000000474974513,0.9639278557114228,0.05375139977603583,0.02,0.050352467270896276,0.0010000000474974513
0.9506776928901672,0.1307172030210495,0.959912896156311,0.9406375288963318,0.9564343094825745,0.11646950989961624,0.9117646813392639,0.9629258513450623,0.9629258517034068,0.05039193729003359,0.015,0.04682779456193353,0.0010000000474974513,0.9629258517034068,0.05039193729003359,0.015,0.04682779456193353,0.0010000000474974513
0.9486069083213806,0.136777862906456,0.956105649471283,0.9403865337371826,0.9343163371086121,0.1592414379119873,0.849303126335144,0.97695392370224,0.9769539078156313,0.09238521836506158,0.04,0.08710976837865056,0.0010000000474974513,0.9769539078156313,0.09238521836506158,0.04,0.08710976837865056,0.0010000000474974513
0.9534387588500977,0.13350623846054077,0.9643958806991577,0.9416415691375732,0.9540884494781494,0.12122520059347153,0.9004651308059692,0.9699398875236511,0.969939879759519,0.059910414333706606,0.0,0.05387713997985901,0.0010000000474974513,0.969939879759519,0.059910414333706606,0.0,0.05387713997985901,0.0010000000474974513
