accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall,val_tpr_50,val_speech_fpr_50,val_ambient_fpr_50,val_overall_fpr_50,learning_rate,val_tpr_50,val_speech_fpr_50,val_ambient_fpr_50,val_overall_fpr_50,learning_rate
0.7558985948562622,0.49172455072402954,0.7581012845039368,0.751631498336792,0.8806970715522766,0.31851693987846375,0.795036792755127,0.8667334914207458,0.8667334669338678,0.11758118701007839,0.065,0.11228600201409869,0.0010000000474974513,0.8667334669338678,0.11758118701007839,0.065,0.11228600201409869,0.0010000000474974513
0.8788278102874756,0.3112657070159912,0.8849636316299438,0.8708584308624268,0.9068364500999451,0.25462234020233154,0.8673469424247742,0.851703405380249,0.8517034068136272,0.07278835386338185,0.0,0.06545820745216516,0.0010000000474974513,0.8517034068136272,0.07278835386338185,0.0,0.06545820745216516,0.0010000000474974513
0.8951430916786194,0.27174821496009827,0.9066253304481506,0.8810241222381592,0.8384718298912048,0.3692547082901001,0.6875,0.9478957653045654,0.9478957915831663,0.1948488241881299,0.41,0.21651560926485397,0.0010000000474974513,0.9478957915831663,0.1948488241881299,0.41,0.21651560926485397,0.0010000000474974513
0.9013554453849792,0.26388636231422424,0.9134988188743591,0.8866716623306274,0.9008042812347412,0.26356980204582214,0.8179348111152649,0.9048095941543579,0.9048096192384769,0.11254199328107503,0.0,0.10120845921450151,0.0010000000474974513,0.9048096192384769,0.11254199328107503,0.0,0.10120845921450151,0.0010000000474974513
0.907065749168396,0.249058336019516,0.9180306792259216,0.8939508199691772,0.9199061393737793,0.2235204577445984,0.8768619894981384,0.8847695589065552,0.8847695390781564,0.0671892497200448,0.02,0.06243705941591138,0.0010000000474974513,0.8847695390781564,0.0671892497200448,0.02,0.06243705941591138,0.0010000000474974513
0.912838876247406,0.23546281456947327,0.923740804195404,0.8999748826026917,0.9242627620697021,0.20730355381965637,0.9426605701446533,0.8236473202705383,0.8236472945891784,0.027995520716685332,0.0,0.025176233635448138,0.0010000000474974513,0.8236472945891784,0.027995520716685332,0.0,0.025176233635448138,0.0010000000474974513
0.9173569083213806,0.22255203127861023,0.9294847249984741,0.9032379388809204,0.9309651255607605,0.19495856761932373,0.9295010566711426,0.8587174415588379,0.8587174348697395,0.036394176931690926,0.0,0.03272910372608258,0.0010000000474974513,0.8587174348697395,0.036394176931690926,0.0,0.03272910372608258,0.0010000000474974513
0.9230045080184937,0.20796072483062744,0.931506872177124,0.9131526350975037,0.8589141964912415,0.3301999568939209,0.7151379585266113,0.9609218239784241,0.9609218436873748,0.19260918253079506,0.19,0.19234642497482377,0.0010000000474974513,0.9609218436873748,0.19260918253079506,0.19,0.19234642497482377,0.0010000000474974513
0.9257028102874756,0.20630133152008057,0.9332056045532227,0.917043149471283,0.8887399435043335,0.2634071707725525,0.7711726427078247,0.9488977789878845,0.9488977955911824,0.1539753639417693,0.03,0.14149043303121853,0.0010000000474974513,0.9488977955911824,0.1539753639417693,0.03,0.14149043303121853,0.0010000000474974513
0.9255145788192749,0.19773519039154053,0.9344010353088379,0.915286123752594,0.9353216886520386,0.17543765902519226,0.9268292784690857,0.8757514953613281,0.875751503006012,0.03863381858902576,0.0,0.03474320241691843,0.0010000000474974513,0.875751503006012,0.03863381858902576,0.0,0.03474320241691843,0.0010000000474974513
0.930911123752594,0.1875828057527542,0.937555730342865,0.9233182668685913,0.929959774017334,0.18322890996932983,0.8767908215522766,0.9198396801948547,0.9198396793587175,0.07222844344904815,0.0,0.0649546827794562,0.0010000000474974513,0.9198396793587175,0.07222844344904815,0.0,0.0649546827794562,0.0010000000474974513
0.9316014051437378,0.18580016493797302,0.9393203854560852,0.922816276550293,0.9309651255607605,0.18319378793239594,0.8735849261283875,0.9278557300567627,0.9278557114228457,0.07502799552071669,0.0,0.06747230614300101,0.0010000000474974513,0.9278557114228457,0.07502799552071669,0.0,0.06747230614300101,0.0010000000474974513
0.9368724822998047,0.17526617646217346,0.9470844864845276,0.9254518151283264,0.9306300282478333,0.17959165573120117,0.9747899174690247,0.8136272430419922,0.8136272545090181,0.011758118701007838,0.0,0.010574018126888218,0.0010000000474974513,0.8136272545090181,0.011758118701007838,0.0,0.010574018126888218,0.0010000000474974513
0.9382529854774475,0.1684308648109436,0.9457492828369141,0.9298443794250488,0.9443699717521667,0.15072567760944366,0.9406779408454895,0.8897795677185059,0.8897795591182365,0.03135498320268757,0.0,0.028197381671701913,0.0010000000474974513,0.8897795591182365,0.03135498320268757,0.0,0.028197381671701913,0.0010000000474974513
0.9395080208778381,0.16621369123458862,0.9467976689338684,0.9313504099845886,0.9413539171218872,0.15802404284477234,0.9597765207290649,0.8607214689254761,0.8607214428857716,0.020156774916013438,0.0,0.01812688821752266,0.0010000000474974513,0.8607214428857716,0.020156774916013438,0.0,0.01812688821752266,0.0010000000474974513
0.942331850528717,0.1586296111345291,0.9485808610916138,0.9353664517402649,0.9333109855651855,0.16634178161621094,0.871627926826477,0.9388777613639832,0.938877755511022,0.07726763717805152,0.0,0.06948640483383686,0.0010000000474974513,0.938877755511022,0.07726763717805152,0.0,0.06948640483383686,0.0010000000474974513
0.9435868263244629,0.15404322743415833,0.9511168003082275,0.9352409839630127,0.9500670433044434,0.1367338001728058,0.9473129510879517,0.9008015990257263,0.9008016032064128,0.027995520716685332,0.0,0.025176233635448138,0.0010000000474974513,0.9008016032064128,0.027995520716685332,0.0,0.025176233635448138,0.0010000000474974513
0.9464106559753418,0.15040172636508942,0.9530056118965149,0.939131498336792,0.9148793816566467,0.2123037576675415,0.8110367655754089,0.9719439148902893,0.9719438877755511,0.12262038073908174,0.035,0.11379657603222558,0.0010000000474974513,0.9719438877755511,0.12262038073908174,0.035,0.11379657603222558,0.0010000000474974513
0.9480421543121338,0.14215074479579926,0.9532757997512817,0.9422690868377686,0.945040225982666,0.13897204399108887,0.8948863744735718,0.9468938112258911,0.9468937875751503,0.06215005599104143,0.0,0.055891238670694864,0.0010000000474974513,0.9468937875751503,0.06215005599104143,0.0,0.055891238670694864,0.0010000000474974513
0.9497364163398743,0.13904908299446106,0.9547011852264404,0.9442771077156067,0.9343163371086121,0.15461920201778412,0.8619133830070496,0.9569138288497925,0.9569138276553106,0.0856662933930571,0.0,0.0770392749244713,0.0010000000474974513,0.9569138276553106,0.0856662933930571,0.0,0.0770392749244713,0.0010000000474974513
0.9509286880493164,0.13532768189907074,0.9580571055412292,0.943147599697113,0.9269437193870544,0.19065818190574646,0.8362069129943848,0.9719439148902893,0.9719438877755511,0.10638297872340426,0.0,0.09566968781470292,0.0010000000474974513,0.9719438877755511,0.10638297872340426,0.0,0.09566968781470292,0.0010000000474974513
0.9510542154312134,0.1329614669084549,0.9565548896789551,0.9450300931930542,0.9550938606262207,0.11674115806818008,0.9509394764900208,0.9128256440162659,0.9128256513026052,0.02631578947368421,0.0,0.02366565961732125,0.0010000000474974513,0.9128256513026052,0.02631578947368421,0.0,0.02366565961732125,0.0010000000474974513
0.953125,0.12402278929948807,0.9589424133300781,0.9467871189117432,0.9584450125694275,0.11420663446187973,0.9523809552192688,0.9218437075614929,0.9218436873747495,0.025195968645016796,0.005,0.023162134944612285,0.0010000000474974513,0.9218436873747495,0.025195968645016796,0.005,0.023162134944612285,0.0010000000474974513
0.9515562057495117,0.13234227895736694,0.958110511302948,0.9444026350975037,0.9440348744392395,0.1396472156047821,0.8787602782249451,0.9659318923950195,0.9659318637274549,0.07446808510638298,0.0,0.06696878147029205,0.0010000000474974513,0.9659318637274549,0.07446808510638298,0.0,0.06696878147029205,0.0010000000474974513
0.9558233022689819,0.1207461878657341,0.9609137177467346,0.9503012299537659,0.9587801694869995,0.11048267036676407,0.969924807548523,0.9048095941543579,0.9048096192384769,0.015677491601343786,0.0,0.014098690835850957,0.0010000000474974513,0.9048096192384769,0.015677491601343786,0.0,0.014098690835850957,0.0010000000474974513
0.9549447894096375,0.1264244168996811,0.9626084566116333,0.946661651134491,0.9413539171218872,0.14223209023475647,0.8723981976509094,0.9659318923950195,0.9659318637274549,0.07894736842105263,0.0,0.07099697885196375,0.0010000000474974513,0.9659318637274549,0.07894736842105263,0.0,0.07099697885196375,0.0010000000474974513
0.9582078456878662,0.11600886285305023,0.9650955200195312,0.9508032202720642,0.9614611268043518,0.1036091074347496,0.9565666913986206,0.9268537163734436,0.9268537074148296,0.023516237402015677,0.0,0.021148036253776436,0.0010000000474974513,0.9268537074148296,0.023516237402015677,0.0,0.021148036253776436,0.0010000000474974513
